measurement_id,concept_name,concept_id,frequency,percentage,unit_source_value,domain_id,vocabulary_id,concept_code,concept_class_id
3670344,Hazelnut recombinant (rCor a) 8 IgE Ab [Units/volume] in Serum,40761847,1845,0.0%,10*3.[U] L,Measurement,LOINC,58753-5,Lab Test
2250802,Reticulocytes [#/volume] in Blood by Automated count,40763528,1844,0.0%,10*6.{cells} uL,Measurement,LOINC,60474-4,Lab Test
2869138,No matching concept,0,1844,0.0%,"",Metadata,None,No matching concept,Undefined
8466632,Norclobazam [Mass/volume] in Serum or Plasma,3032341,1844,0.0%,ng mL,Measurement,LOINC,35107-2,Lab Test
5974609,Hazelnut recombinant (rCor a) 14 IgE Ab [Units/volume] in Serum,21494261,1843,0.0%,10*3.[U] L,Measurement,LOINC,81788-2,Lab Test
8314136,No matching concept,0,1842,0.0%,"",Metadata,None,No matching concept,Undefined
3759357,No matching concept,0,1842,0.0%,"",Metadata,None,No matching concept,Undefined
7010192,No matching concept,0,1842,0.0%,10*3.[U] L,Metadata,None,No matching concept,Undefined
9345343,Protein.monoclonal band 2 [Mass/volume] in Serum or Plasma by Electrophoresis,3035797,1841,0.0%,g dL,Measurement,LOINC,35559-4,Lab Test
6737053,"","",1839,0.0%,"","","","",""
8187748,Ethyl glucuronide [Presence] in Urine by Screen method,40761476,1836,0.0%,"",Measurement,LOINC,58375-7,Lab Test
6368411,No matching concept,0,1829,0.0%,"",Metadata,None,No matching concept,Undefined
5087111,"Ultrasound, pregnant uterus, real time with image documentation, transvaginal",2211757,1826,0.0%,"",Procedure,CPT4,76817,CPT4
4257129,Cytomegalovirus DNA [Presence] in Cerebral spinal fluid by NAA with probe detection,3011927,1824,0.0%,"",Measurement,LOINC,30326-3,Lab Test
5938122,Pyridoxine [Mass/volume] in Serum or Plasma,3037701,1824,0.0%,ng mL,Measurement,LOINC,2900-9,Lab Test
7337798,"","",1822,0.0%,"","","","",""
3143051,Thrombin time,3036489,1822,0.0%,s,Measurement,LOINC,3243-3,Lab Test
1165165,Intraoperative radiography of hip,4258550,1819,0.0%,"",Procedure,SNOMED,439514002,Procedure
4013633,Hemoglobin [Mass/volume] in Blood,3000963,1818,0.0%,g dL,Measurement,LOINC,718-7,Lab Test
8212292,"","",1817,0.0%,"","","","",""
8735885,"","",1817,0.0%,wk,"","","",""
2576953,"","",1817,0.0%,"","","","",""
4729186,"","",1816,0.0%,nmol L,"","","",""
7097177,Influenza virus A H1 RNA [Presence] in Specimen by NAA with probe detection,3030120,1816,0.0%,"",Measurement,LOINC,49521-8,Lab Test
6675592,"Ophthalmic ultrasound, diagnostic; B-scan (with or without superimposed non-quantitative A-scan)",2211731,1815,0.0%,"",Procedure,CPT4,76512,CPT4
4171260,"","",1815,0.0%,lb,"","","",""
1143332,"","",1815,0.0%,"","","","",""
3606627,No matching concept,0,1814,0.0%,"",Metadata,None,No matching concept,Undefined
9997706,HFE gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,3026001,1812,0.0%,"",Measurement,LOINC,21694-5,Lab Test
1670297,Clostridioides difficile toxin genes [Presence] in Stool by NAA with probe detection,3051552,1812,0.0%,"",Measurement,LOINC,54067-4,Lab Test
9061815,No matching concept,0,1812,0.0%,"",Metadata,None,No matching concept,Undefined
6145474,No matching concept,0,1812,0.0%,"",Metadata,None,No matching concept,Undefined
1056410,"","",1811,0.0%,"","","","",""
5793830,Myeloperoxidase IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,1616672,1811,0.0%,AI,Measurement,LOINC,97996-3,Lab Test
6642700,Oyster IgE Ab RAST class [Presence] in Serum,3023528,1811,0.0%,"",Measurement,LOINC,15899-8,Lab Test
1606870,Banana IgE Ab [Units/volume] in Serum,3014829,1810,0.0%,10*3.[U] L,Measurement,LOINC,6035-0,Lab Test
7040890,Benzoylecgonine [Mass/volume] in Serum or Plasma,3033853,1809,0.0%,ng mL,Measurement,LOINC,3392-8,Lab Test
6501735,inFLIXimab Ab [Mass/volume] in Serum or Plasma,43055457,1809,0.0%,AU,Measurement,LOINC,72623-2,Lab Test
3521877,inFLIXimab [Mass/volume] in Serum or Plasma,3042299,1809,0.0%,ug mL,Measurement,LOINC,39803-2,Lab Test
2744236,No matching concept,0,1809,0.0%,"",Metadata,None,No matching concept,Undefined
6051100,"","",1808,0.0%,"","","","",""
8364797,Endomysium IgA Ab [Presence] in Serum,3016278,1807,0.0%,"",Measurement,LOINC,10362-2,Lab Test
6135682,Angiotensin converting enzyme [Enzymatic activity/volume] in Cerebral spinal fluid,3009991,1806,0.0%,[U] L,Measurement,LOINC,12480-0,Lab Test
7790518,Mi-2 Ab [Presence] in Serum,3013637,1806,0.0%,"",Measurement,LOINC,18485-3,Lab Test
1923172,No matching concept,0,1804,0.0%,"",Metadata,None,No matching concept,Undefined
9323504,No matching concept,0,1804,0.0%,"",Metadata,None,No matching concept,Undefined
3985829,Strawberry IgE Ab [Units/volume] in Serum,3017958,1803,0.0%,10*3.[U] L,Measurement,LOINC,6257-0,Lab Test
9922390,No matching concept,0,1803,0.0%,AI,Metadata,None,No matching concept,Undefined
2863808,Banana IgE Ab RAST class [Presence] in Serum,3021483,1802,0.0%,"",Measurement,LOINC,15554-9,Lab Test
4752782,Strawberry IgE Ab RAST class [Presence] in Serum,3036361,1802,0.0%,"",Measurement,LOINC,16038-2,Lab Test
5848493,Ultrasonography of soft tissue of lumbar region of back,36674749,1800,0.0%,"",Procedure,SNOMED,770578003,Procedure
2168068,Lymphocytes/100 leukocytes in Cerebral spinal fluid,3020951,1799,0.0%,%,Measurement,LOINC,26479-6,Lab Test
8334135,Ethanol [Mass/volume] in Urine,3010641,1798,0.0%,"",Measurement,LOINC,5645-7,Lab Test
3721491,Sex hormone binding globulin [Moles/volume] in Serum or Plasma,3004248,1796,0.0%,"",Measurement,LOINC,13967-5,Lab Test
5513981,Influenza virus B Ab [Titer] in Serum by Complement fixation,3013622,1792,0.0%,ug mL,Measurement,LOINC,5230-8,Lab Test
6779923,"","",1791,0.0%,"","","","",""
6929534,Fungus identified in Specimen by Culture,3000494,1790,0.0%,"",Measurement,LOINC,580-1,Lab Test
2035398,Cytomegalovirus IgG Ab index [Units/volume] in Serum and CSF,3052224,1789,0.0%,[U] mL,Measurement,LOINC,47307-4,Lab Test
7146968,"","",1787,0.0%,"","","","",""
3789648,Carbon dioxide [Partial pressure] in Capillary blood by Transcutaneous CO2 monitor,3029797,1787,0.0%,"",Measurement,LOINC,33022-5,Clinical Observation
9093063,Clot strength ADP induced [Length fraction] in Blood by calculation,1176027,1784,0.0%,%,Measurement,LOINC,91129-7,Lab Test
1267852,No matching concept,0,1778,0.0%,"",Metadata,None,No matching concept,Undefined
4838905,"",-1,1777,0.0%,%,"","","",""
6927272,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,3013721,1777,0.0%,"",Measurement,LOINC,1920-8,Lab Test
5564102,No matching concept,0,1777,0.0%,"",Metadata,None,No matching concept,Undefined
2649041,Enterovirus RNA [Presence] in Cerebral spinal fluid by NAA with probe detection,3002433,1777,0.0%,"",Measurement,LOINC,29558-4,Lab Test
8789558,Collagen crosslinked N-telopeptide/Creatinine [Molar ratio] in Urine,3010391,1776,0.0%,"",Measurement,LOINC,14115-0,Lab Test
3719597,Cytomegalovirus [Presence] in Bronchial specimen by Organism specific culture,3030062,1775,0.0%,"",Measurement,LOINC,32675-1,Lab Test
5071143,"","",1773,0.0%,"","","","",""
2381535,Free Hemoglobin [Mass/volume] in Plasma,3022493,1771,0.0%,mg dL,Measurement,LOINC,721-1,Lab Test
1876368,No matching concept,0,1771,0.0%,"",Metadata,None,No matching concept,Undefined
2533815,Walnut IgE Ab [Units/volume] in Serum,3006451,1768,0.0%,"",Measurement,LOINC,6273-7,Lab Test
8286947,Escherichia coli shiga-like toxin 1+2 [Presence] in Stool by Immunoassay,42529405,1768,0.0%,"",Measurement,LOINC,82299-9,Lab Test
4137032,Protein.monoclonal band 1 [Mass/volume] in Urine by Electrophoresis,1616489,1767,0.0%,"",Measurement,LOINC,97772-8,Lab Test
5465714,Dipeptidyl aminopeptidase-like protein 6 IgG Ab [Presence] in Serum or Plasma by Immunofluorescence,42529107,1766,0.0%,"",Measurement,LOINC,82976-2,Lab Test
8680640,No matching concept,0,1766,0.0%,%,Metadata,None,No matching concept,Undefined
4387071,CD38+CD56+ cells/100 cells in Specimen,3038115,1766,0.0%,%,Measurement,LOINC,26559-5,Lab Test
1928691,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,3034548,1765,0.0%,ng mL,Measurement,LOINC,35741-8,Lab Test
2300016,Bacteria identified in Wound by Culture,3003714,1765,0.0%,"",Measurement,LOINC,6462-6,Lab Test
6409116,Fine Granular Casts [#/area] in Urine sediment by Microscopy low power field,3044844,1765,0.0%,[LPF],Measurement,LOINC,32680-1,Lab Test
2226565,Identity testing [Identifier] in Index case from Comparison case by Molecular genetics method Narrative,3051587,1764,0.0%,%,Measurement,LOINC,54096-3,Lab Test
1430866,Respiratory syncytial virus B RNA [Presence] in Specimen by NAA with probe detection,3000108,1763,0.0%,"",Measurement,LOINC,30076-4,Lab Test
1253519,No matching concept,0,1762,0.0%,"",Metadata,None,No matching concept,Undefined
6860700,Erythrocytes [#/volume] in Cerebral spinal fluid,3027475,1758,0.0%,{cells} uL,Measurement,LOINC,26454-9,Lab Test
2406541,clonazePAM [Mass/volume] in Serum or Plasma,3005769,1758,0.0%,ng mL,Measurement,LOINC,3494-2,Lab Test
2081002,Creatinine [Mass/volume] in Body fluid,3016662,1757,0.0%,mg dL,Measurement,LOINC,12190-5,Lab Test
1403016,No matching concept,0,1757,0.0%,uL,Metadata,None,No matching concept,Undefined
1353048,CD20 cells [#/volume] in Specimen,44816729,1756,0.0%,uL,Measurement,LOINC,74837-6,Lab Test
4150849,No matching concept,0,1756,0.0%,%,Metadata,None,No matching concept,Undefined
1716474,Insulin-like growth factor-I [Mass/volume] in Serum or Plasma,3013273,1755,0.0%,ng mL,Measurement,LOINC,2484-4,Lab Test
7055720,Nucleated cells [#/volume] in Cerebral spinal fluid by Manual count,40762000,1755,0.0%,{cells} uL,Measurement,LOINC,58906-9,Lab Test
7450047,Borrelia burgdorferi Ab [Units/volume] in Cerebral spinal fluid by Immunoblot,3044075,1755,0.0%,LI,Measurement,LOINC,44453-9,Lab Test
7803098,Human papilloma virus 16+18+31+33+35+39+45+51+52+56+58+59+68 DNA [Presence] in Cervix by Probe with signal amplification,3037410,1753,0.0%,"",Measurement,LOINC,30167-1,Lab Test
8074887,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s), followed by contrast material(s) and further sequences",2211500,1752,0.0%,"",Procedure,CPT4,73720,CPT4
9566302,Cashew nut recombinant (rAna o) 3 IgE Ab [Units/volume] in Serum,42528717,1750,0.0%,10*3.[U] L,Measurement,LOINC,82539-8,Lab Test
8630687,"Pulmonary ventilation (eg, aerosol or gas) and perfusion imaging",42742555,1749,0.0%,"",Procedure,CPT4,78582,CPT4
5378634,No matching concept,0,1748,0.0%,"",Metadata,None,No matching concept,Undefined
4103612,Apolipoprotein B [Mass/volume] in Serum or Plasma,3014791,1748,0.0%,mg dL,Measurement,LOINC,1884-6,Lab Test
3204914,Everolimus [Mass/volume] in Blood,3030703,1747,0.0%,ng mL,Measurement,LOINC,50544-6,Lab Test
2177231,Treponema pallidum Ab [Presence] in Serum by Agglutination,3004786,1746,0.0%,"",Measurement,LOINC,24312-1,Lab Test
5860519,Plain X-ray of right shoulder,37207175,1745,0.0%,"",Procedure,SNOMED,3771000087100,Procedure
6393927,Fat.microscopic observation [Identifier] in Stool by Sudan IV stain,3024796,1745,0.0%,"",Measurement,LOINC,10753-2,Lab Test
5904058,"","",1744,0.0%,"","","","",""
9756175,Acetylcholine receptor binding Ab [Moles/volume] in Serum,3010454,1740,0.0%,nmol L,Measurement,LOINC,11034-6,Lab Test
1622748,Complement C1 esterase inhibitor [Mass/volume] in Serum or Plasma,3003245,1739,0.0%,mg dL,Measurement,LOINC,4477-6,Lab Test
4058695,No matching concept,0,1739,0.0%,"",Metadata,None,No matching concept,Undefined
2964595,10-Hydroxycarbazepine [Mass/volume] in Serum or Plasma,3005839,1738,0.0%,ug mL,Measurement,LOINC,31019-3,Lab Test
5718155,Mammography and biopsy,4170606,1737,0.0%,"",Procedure,SNOMED,418378007,Procedure
6462472,Insulin Free [Units/volume] in Serum or Plasma,3010771,1737,0.0%,10*-6.[U] mL,Measurement,LOINC,6901-3,Lab Test
6983208,No matching concept,0,1734,0.0%,"",Metadata,None,No matching concept,Undefined
3753511,"","",1733,0.0%,ng dL,"","","",""
4400955,"","",1733,0.0%,%,"","","",""
7009329,"","",1733,0.0%,pg mL,"","","",""
9974372,BK virus DNA [Log #/volume] (viral load) in Serum or Plasma by NAA with probe detection,3042659,1732,0.0%,"",Measurement,LOINC,44805-0,Lab Test
5826071,BK virus DNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection,3033445,1731,0.0%,{copies} mL,Measurement,LOINC,41479-7,Lab Test
1765411,Cytomegalovirus DNA [Presence] in Specimen by NAA with probe detection,3020229,1731,0.0%,"",Measurement,LOINC,5000-5,Lab Test
3799614,No matching concept,0,1729,0.0%,"",Metadata,None,No matching concept,Undefined
5645991,Thyroperoxidase Ab [Units/volume] in Serum or Plasma,3027238,1728,0.0%,[arb U] mL,Measurement,LOINC,8099-4,Lab Test
7484840,"","",1727,0.0%,"","","","",""
2832147,Hemoglobin C/Hemoglobin.total in Blood by HPLC,3045566,1726,0.0%,%,Measurement,LOINC,44920-7,Lab Test
6434804,Bartonella quintana IgM Ab [Presence] in Serum,3005403,1725,0.0%,"",Measurement,LOINC,32578-7,Lab Test
3291199,Bartonella quintana IgG Ab [Presence] in Serum,3021963,1725,0.0%,"",Measurement,LOINC,32577-9,Lab Test
4858385,Insulin [Units/volume] in Serum or Plasma --fasting,3009413,1724,0.0%,10*-6.[U] mL,Measurement,LOINC,27873-9,Lab Test
2418880,FEF 25-75% --post bronchodilation,42868462,1723,0.0%,L s,Measurement,LOINC,69973-6,Clinical Observation
4873612,MRI of left wrist,37109240,1723,0.0%,"",Procedure,SNOMED,2661000087105,Procedure
1188379,Whitefaced Hornet IgE Ab RAST class [Presence] in Serum,3037693,1722,0.0%,"",Measurement,LOINC,15782-6,Lab Test
6078421,FEV 25%-75% post bronchodilation measured/predicted,3026640,1718,0.0%,%,Measurement,LOINC,20135-0,Clinical Observation
9104756,Urobilinogen [Units/volume] in Urine by Test strip,3006473,1718,0.0%,[EU] dL,Measurement,LOINC,19161-9,Lab Test
3687953,Bilirubin.total [Presence] in Urine,3011258,1717,0.0%,"",Measurement,LOINC,1977-8,Lab Test
5457157,pH of Urine,3015736,1717,0.0%,"",Measurement,LOINC,2756-5,Lab Test
5467625,Glucose [Presence] in Urine,3020650,1717,0.0%,"",Measurement,LOINC,2349-9,Lab Test
2495140,Color of Urine,3027162,1717,0.0%,"",Measurement,LOINC,5778-6,Lab Test
9516325,Specific gravity of Urine,3033543,1717,0.0%,"",Measurement,LOINC,2965-2,Lab Test
4735272,Erythrocytes [Presence] in Urine,3045424,1717,0.0%,"",Measurement,LOINC,33051-4,Lab Test
4206104,No matching concept,0,1717,0.0%,"",Metadata,None,No matching concept,Undefined
8294619,No matching concept,0,1717,0.0%,"",Metadata,None,No matching concept,Undefined
9910595,Leukocytes [Presence] in Urine,3045414,1717,0.0%,"",Measurement,LOINC,33052-2,Lab Test
6182429,Ketones [Presence] in Urine,3028893,1717,0.0%,"",Measurement,LOINC,33903-6,Lab Test
5339578,Nitrite [Presence] in Urine by Test strip,3021601,1717,0.0%,"",Measurement,LOINC,5802-4,Lab Test
6382390,Protein [Presence] in Urine,3037185,1717,0.0%,"",Measurement,LOINC,2887-8,Lab Test
5837324,Clarity of Urine,3008204,1717,0.0%,"",Measurement,LOINC,32167-9,Lab Test
2747280,Oxygen saturation in Venous blood,3024928,1716,0.0%,%,Measurement,LOINC,2711-0,Clinical Observation
6837139,Gentamicin [Mass/volume] in Serum or Plasma,3035510,1715,0.0%,ug mL,Measurement,LOINC,35668-3,Lab Test
1198149,"","",1715,0.0%,"","","","",""
8794662,CT of chest and upper abdomen with contrast,3655754,1712,0.0%,"",Procedure,SNOMED,868213000,Procedure
3887906,Plasmodium sp [Presence] in Blood by Light microscopy,3038458,1711,0.0%,"",Measurement,LOINC,51587-4,Lab Test
7431534,"","",1711,0.0%,"","","","",""
9748440,No matching concept,0,1711,0.0%,"",Metadata,None,No matching concept,Undefined
8385743,"","",1709,0.0%,"","","","",""
3198436,"","",1708,0.0%,"","","","",""
5321987,Herpes simplex virus 1 IgM Ab [Presence] in Serum,3045164,1708,0.0%,"",Measurement,LOINC,32687-6,Lab Test
6753245,"","",1707,0.0%,"","","","",""
3241157,Microalbumin [Mass/volume] in 24 hour Urine,3005031,1707,0.0%,mg (24.h),Measurement,LOINC,30003-8,Lab Test
1397781,Gentamicin [Mass/volume] in Serum or Plasma --random,3010474,1706,0.0%,ug mL,Measurement,LOINC,3664-0,Lab Test
5312697,Triiodothyronine (T3) [Mass/volume] in Serum or Plasma,3010340,1705,0.0%,ng mL,Measurement,LOINC,3053-6,Lab Test
8633192,Herpes simplex virus 2 IgM Ab [Presence] in Serum,3045705,1704,0.0%,"",Measurement,LOINC,32688-4,Lab Test
5413928,Microalbumin [Mass/time] in 24 hour Urine,3005577,1703,0.0%,mg L,Measurement,LOINC,14956-7,Lab Test
9273862,Cytomegalovirus DNA [Presence] in Bronchial specimen by NAA with probe detection,3036097,1702,0.0%,"",Measurement,LOINC,35401-9,Lab Test
4880885,Ganglioside GM1 IgM Ab [Titer] in Serum,3022098,1698,0.0%,{titer},Measurement,LOINC,6926-0,Lab Test
2790404,Dehydroepiandrosterone (DHEA) [Mass/volume] in Serum or Plasma,3022000,1698,0.0%,ng dL,Measurement,LOINC,2193-1,Lab Test
9088751,Specimen type,40769406,1696,0.0%,"",Measurement,LOINC,66746-9,Lab Test
1383055,Potassium [Moles/volume] in Serum or Plasma,3023103,1695,0.0%,mmol L,Measurement,LOINC,2823-3,Lab Test
1784542,Neuronal intermediate filament IgG Ab [Presence] in Serum by Immunofluorescence,36031599,1694,0.0%,"",Measurement,LOINC,96486-6,Lab Test
9522613,CD34 blasts [Units/volume] in Specimen,3029643,1692,0.0%,uL,Measurement,LOINC,51166-7,Lab Test
8869217,FLT3 gene internal tandem duplication [Presence] in Bone marrow by Molecular genetics method,42527977,1689,0.0%,"",Measurement,LOINC,85100-6,Lab Test
3044463,Blue mussel IgE Ab [Units/volume] in Serum,3028398,1689,0.0%,10*3.[U] L,Measurement,LOINC,6048-3,Lab Test
3706420,No matching concept,0,1689,0.0%,"",Metadata,None,No matching concept,Undefined
8504580,No matching concept,0,1689,0.0%,"",Metadata,None,No matching concept,Undefined
8063263,Blue mussel IgE Ab RAST class [Presence] in Serum,3007880,1689,0.0%,"",Measurement,LOINC,15869-1,Lab Test
7138637,Bacteria identified in Cerebral spinal fluid by Culture,3016914,1688,0.0%,"",Measurement,LOINC,606-4,Lab Test
4596835,Protein S Ag actual/normal in Platelet poor plasma by Immunoassay,3037201,1687,0.0%,%,Measurement,LOINC,27823-4,Lab Test
3545369,Norepinephrine [Mass/time] in 24 hour Urine,3011657,1683,0.0%,ug (24.h),Measurement,LOINC,2668-2,Lab Test
1671135,Doppler ultrasound,35622931,1681,0.0%,"",Procedure,SNOMED,765172009,Procedure
8033984,Crystals [Presence] in Synovial fluid by Light microscopy,3050238,1679,0.0%,"",Measurement,LOINC,38458-6,Lab Test
4948869,Specimen type,40769406,1679,0.0%,"",Measurement,LOINC,66746-9,Lab Test
1364262,No matching concept,0,1678,0.0%,"",Metadata,None,No matching concept,Undefined
3894955,Epithelial cells.non-squamous [Presence] in Urine sediment by Light microscopy,3040311,1677,0.0%,"",Measurement,LOINC,53978-3,Lab Test
5669503,"Ultrasound, scrotum and contents",2211769,1677,0.0%,"",Procedure,CPT4,76870,CPT4
